"analysisId","Eval","predictionThreshold","preferenceThreshold","positiveCount","negativeCount","trueCount","falseCount","truePositiveCount","trueNegativeCount","falsePositiveCount","falseNegativeCount","f1Score","accuracy","sensitivity","falseNegativeRate","falsePositiveRate","specificity","positivePredictiveValue","falseDiscoveryRate","negativePredictiveValue","falseOmissionRate","positiveLikelihoodRatio","negativeLikelihoodRatio","diagnosticOddsRatio"
"Analysis_1002","train",0.0033053462,0.569398729923637,13185,47575,152,60608,94,47517,13091,58,0.0140961235660193,0.783591178406847,0.618421052631579,0.381578947368421,0.215994588173178,0.784005411826822,0.00712931361395525,0.992870686386045,0.998780872306884,0.00121912769311613,2.86313216392138,0.486704481387825,5.88269118820774
"Analysis_1002","train",0.0033053462,0.569398729923637,13185,47575,152,60608,94,47517,13091,58,0.0140961235660193,0.783591178406847,0.618421052631579,0.381578947368421,0.215994588173178,0.784005411826822,0.00712931361395525,0.992870686386045,0.998780872306884,0.00121912769311613,2.86313216392138,0.486704481387825,5.88269118820774
"Analysis_1002","train",0.0035838156,0.589177115249192,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.0035838156,0.589177115249193,4800,55960,152,60608,65,55873,4735,87,0.0262520193861066,0.92063857801185,0.427631578947368,0.572368421052632,0.078125,0.921875,0.0135416666666667,0.986458333333333,0.998445318084346,0.00155468191565404,5.47368421052632,0.620874219446922,8.81609195402299
"Analysis_1002","train",0.004003421,0.615787720460288,3923,56837,152,60608,60,56745,3863,92,0.0294478527607362,0.934907834101382,0.394736842105263,0.605263157894737,0.0637374604012672,0.936262539598733,0.0152944175375988,0.984705582462401,0.998381336101483,0.00161866389851681,6.19316865811954,0.646467344676786,9.58001778298011
"Analysis_1002","train",0.0044340552,0.639755902275547,2370,58390,152,60608,53,58291,2317,99,0.04203013481364,0.960236998025016,0.348684210526316,0.651315789473684,0.0382292766631468,0.961770723336853,0.0223628691983122,0.977637130801688,0.998304504195924,0.00169549580407604,9.12086863684892,0.677204840685887,13.4684043717276
"Analysis_1002","train",0.0044340552,0.639755902275547,2370,58390,152,60608,53,58291,2317,99,0.04203013481364,0.960236998025016,0.348684210526316,0.651315789473684,0.0382292766631468,0.961770723336853,0.0223628691983122,0.977637130801688,0.998304504195924,0.00169549580407604,9.12086863684892,0.677204840685887,13.4684043717276
"Analysis_1002","train",0.0044340552,0.639755902275547,2370,58390,152,60608,53,58291,2317,99,0.04203013481364,0.960236998025016,0.348684210526316,0.651315789473684,0.0382292766631468,0.961770723336853,0.0223628691983122,0.977637130801688,0.998304504195924,0.00169549580407604,9.12086863684892,0.677204840685887,13.4684043717276
"Analysis_1002","train",0.005495608,0.68783269848048,1715,59045,152,60608,45,58938,1670,107,0.048205677557579,0.970753785385122,0.296052631578947,0.703947368421053,0.0275541182682154,0.972445881731785,0.0262390670553936,0.973760932944606,0.998187822846981,0.00181217715301888,10.7444059249921,0.723893618807275,14.8425205663439
"Analysis_1002","train",0.0059575,0.704989637235561,222,60538,152,60608,8,60394,214,144,0.0427807486631016,0.994107965766952,0.0526315789473684,0.947368421052632,0.00353088701161563,0.996469112988384,0.036036036036036,0.963963963963964,0.997621328752189,0.00237867124781129,14.9060501721594,0.950725324753417,15.6786085150571
"Analysis_1002","train",0.0059575,0.704989637235561,222,60538,152,60608,8,60394,214,144,0.0427807486631016,0.994107965766952,0.0526315789473684,0.947368421052632,0.00353088701161563,0.996469112988384,0.036036036036036,0.963963963963964,0.997621328752189,0.00237867124781129,14.9060501721594,0.950725324753417,15.6786085150571
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026657387,0.51921780724454,6774,13478,50,20202,37,13465,6737,13,0.0108440797186401,0.66669958522615,0.74,0.26,0.333481833481833,0.666518166518167,0.00546206082078536,0.994537939179215,0.999035465202552,0.000964534797447693,2.21901142941962,0.390086891942072,5.68850549776778
"Analysis_1002","test",0.0026879308,0.521292576694704,6578,13674,50,20202,37,13661,6541,13,0.0111647555823778,0.676377641714399,0.74,0.26,0.323779823779824,0.676220176220176,0.00562480997263606,0.994375190027364,0.999049290624543,0.000950709375457072,2.28550374560465,0.384490154454286,5.94424517540249
"Analysis_1002","test",0.0027123107,0.523551440965751,6388,13864,50,20202,37,13851,6351,13,0.0114942528735632,0.685759431167292,0.74,0.26,0.314374814374814,0.685625185625186,0.00579211020663745,0.994207889793363,0.999062319676861,0.000937680323139065,2.35387812942844,0.379215941087286,6.20722357472476
"Analysis_1002","test",0.0028029887,0.531770078405793,6278,13974,50,20202,37,13961,6241,13,0.0116940581542351,0.691190993482125,0.74,0.26,0.308929808929809,0.691070191070191,0.00589359668684294,0.994106403313157,0.99906970087305,0.00093029912695005,2.3953661272232,0.376228063892271,6.36679279701231
